tconst,originalTitle,startYear,genre,averageRating,numVotes,primaryName,parental_advisor,duree,resume,genres,themaScore
tt9203308,The Hollow Men,2008,,7.4,6,Alister Barry,,98.0,"Documentary adaptation of Nicky Hager's book, a journalistic exposé of leaked emails that reveal the manipulative and dishonest plan behind the 2005 election campaign of New Zealand's National Party under leader Don Brash.",['Documentary'],0.0
tt9203832,Fireball: Visitors from Darker Worlds,2020,,7.0,2956,Clive Oppenheimer,TV-PG,97.0,A documentary from Werner Herzog about meteors and comets and their influence on ancient religions and other cultural and physical impacts they've had on Earth.,['Documentary'],0.0
tt9203880,My Granny from Mars,2018,,7.4,15,Alexander Mihalkovich,,83.0,"Babushka Zina is originally Ukrainian, but because of the current political situation she has remained in Russian-occupied Crimea. Separated from her family, she lives in a forgotten ...                ",['Documentary'],0.0
tt9203968,Fanatical,2019,,7.8,552,Michael McDonald,R,88.0,A rabid film fan stalks his favorite action hero and destroys the star's life.,['Documentary'],0.0
tt9204088,Dog Days,2018,,6.5,7,Timmy Harn,PG,113.0,A group of interconnected people in Los Angeles are brought together by their lovely canine counterparts.,['Drama'],0.0
tt9204110,Coppelia,2021,,6.4,101,Ben Tesseur,TV-MA,113.0,The lives of prostitutes at a brothel in the Dominican Republic take a dramatic turn when the U.S troops invade during the 1965 war.,"['Animation', 'Family', 'Sci-Fi']",0.0
tt9204110,Coppelia,2021,,6.4,101,Steven de Beul,TV-MA,113.0,The lives of prostitutes at a brothel in the Dominican Republic take a dramatic turn when the U.S troops invade during the 1965 war.,"['Animation', 'Family', 'Sci-Fi']",0.0
tt9204114,Oru Caribbean Udayippu,2019,,5.6,15,A. Joji,,131.0,The story revolves around 6 music enthusiastic children from a village who group themselves to form a music band. After being separated for a couple of years while pursuing their graduation they reunite at the same college.,"['Comedy', 'Drama', 'Musical']",0.0
tt9204352,Porndemic,2018,,6.3,501,Spookie Daly,TV-MA,92.0,Story of the 1998 HIV outbreak that tore through the adult film industry,"['Documentary', 'Drama', 'Mystery']",0.0
tt9204410,Gol & Gincu Vol. 2,2018,,6.5,37,Umi Salwana Omar,,106.0,Zakiah (Zak) and Zakiah (Yaya) are two self centered University students with the same name but very different personalities. Hauled up by the University board after a public fight that ...                ,"['Comedy', 'Drama']",0.0
tt9204560,Itosato,2018,,7.5,7,Mikiya Kashima,,117.0,"Based on actual events and by far, one of the most infamous Japanese assassination mysteries of all time, this movie portrays a unique view of the bloody yet beautiful world of war and love...                ","['Action', 'Drama', 'Romance']",0.0
tt9204958,Restoring the Shack,2018,,7.2,57,Stephan Blinn,,101.0,"Join author Paul Young on an adventure into the world of the best-selling phenomenon, ""The Shack."" Stunningly filmed in ""Big Sky"" country, this inside look at how Paul's own life journey ...                ",['Documentary'],0.0
tt9205126,Walking with C.S. Lewis,2017,,8.5,7,David Swearingen,,295.0,"In this 10-segment video series filmed on-location in beautiful Oxford, England, individuals and small groups alike will walk through the life, writings, and impact of beloved author C. S. Lewis.",['Documentary'],0.0
tt9205646,Les Lois de l'Attraction Mentale,2017,,5.6,5,Loki Jackal,,87.0,        ,['Documentary'],0.0
tt9206516,Nuestras madres,2019,,6.6,706,Cesar Diaz,Not Rated,78.0,"Ernesto is a young anthropologist in Guatemala. One day, while hearing the account of an old woman, he thinks he has found a lead that might guide him to his father, a ""guerrillero"" who went missing during the war.",['Drama'],0.0
tt9207002,Monstruo,2018,,6.5,7,Lucas Quintana,12,109.0,"Rural police officer Cruz investigates the bizarre case of a headless woman's body found in a remote region by the Andes Mountains. David, the husband of Cruz's lover Francisca, becomes the...                ",['Documentary'],0.0
tt9207700,Made in Italy,2020,,5.9,8168,James D'Arcy,R,94.0,A bohemian artist travels from London to Italy with his estranged son to sell the house they inherited from their late wife/mother.,"['Comedy', 'Drama', 'Romance']",0.0
tt9207780,Sokrovishcha Ermaka,2015,,3.4,10,Oleg Denisov,,92.0,        ,['Family'],0.0
tt9208112,The Baron Returns,2018,,6.9,10,Ádám Breier,,52.0,        ,['Documentary'],0.0
tt9208668,All We Have,2021,,5.1,39,Edgar Ybarra,,94.0,"When Andres and Natalia met by accident, she wasn't impressed. In time they gravitated toward each other. But Paulo, a troubling figure from Natalia's past felt otherwise.","['Drama', 'Romance']",0.0
tt9209390,Wonderful Life,2016,,6.8,9,Agus Makkie,,79.0,"Be smart. Must perform. Should ""be someone"".",['Drama'],0.0
tt9209468,Pasukan Garuda: I Leave My Heart in Lebanon,2016,,6.8,15,T.B. Silalahi,,93.0,"Garuda Contingent members, Captain Satria, Lieutenant Arga, and Sergeant Gulamo, assigned to Lebanon as peacekeepers. Satria, among others, must arbitrate a dispute between Israeli soldiers...                ","['Action', 'Drama', 'War']",0.0
tt9209692,'94 Terror,2018,,7.2,8,Richard Mulindwa,,106.0,"Keza, a survivor of the Tutsi and Hutu slaughter that happened in the 1994 Rwanda genocide tells the struggle and loss of her beloved family that she went through until the river Kagera that enabled her to cross to Uganda.","['Drama', 'War']",0.0
tt9209768,Ingmar Bergman through the Choreographer's eye,2016,,7.3,14,Fredrik Stattin,,51.0,Four of Sweden's most innovative choreographers travel to Ingmar Bergman's home on Fårö to explore and get inspired. The result is a unique contemporary dance film.The renowned Swedish ...                ,['Documentary'],0.0
tt9210344,Belly of the Whale,2018,,5.0,10,Nicholas Livanos,,83.0,Two down-and-outs bonded together in misfortune devise a plan to rob a small town amusement arcade.,['Comedy'],0.0
tt9210424,Rookery,2017,,5.5,37,Pejman Teymourtash,,83.0,Five youngsters are living in a rented house in Tehran each with a different problems. But when the wife of one of them Rasool comes to their house new problems begin for all of them.,['Drama'],0.0
tt9211934,"Bhikkhuni: Buddhism, Sri Lanka, Revolution",2018,,8.9,15,Malgorzata Dobrowolska,,70.0,"It is a documentary film about the revival of women's ordination in Theravada Buddhism. Shortly after Enlightenment, the Buddha said: ""I shall not come to my final passing away, until my ...                ",['Documentary'],0.0
tt9212350,The Return of the Storks,2018,,7.7,13,Spyros Mavraganis,,67.0,"An old man near the end of his life develops an obsession with storks, while his teenage grandson prepares for adulthood.","['Drama', 'Thriller']",0.0
tt9213244,Antrum: The Deadliest Film Ever Made,2018,,4.9,3061,David Amito,,95.0,"A young boy and girl enter the forest to dig a hole to hell. Said to be a cursed film from the late 1970s, Antrum examines the horrifying power of storytelling.",['Horror'],0.0
tt9213244,Antrum: The Deadliest Film Ever Made,2018,,4.9,3061,Michael Laicini,,95.0,"A young boy and girl enter the forest to dig a hole to hell. Said to be a cursed film from the late 1970s, Antrum examines the horrifying power of storytelling.",['Horror'],0.0
tt9213934,Killer Among Us,2021,,4.7,393,Charlie Scharfman,,80.0,"On the 4th of July, a rookie female cop partners with a veteran detective to save the life of a high-school student from a radicalized serial killer.","['Horror', 'Thriller']",0.0
tt9214720,Raghse Pa,2017,,5.4,20,Mazdak Mirabedini,,80.0,Mohammad Ali who is an actor and film maker returns to his country Iran to begin a new life with his painter wife Mitra. But finding a home is seem impossible and a baby is to come too.,['Drama'],0.0
tt9214832,Emma.,2020,,6.7,52294,Autumn de Wilde,PG,124.0,"In 1800s England, a well meaning but selfish young woman meddles in the love lives of her friends.","['Comedy', 'Drama', 'Romance']",0.0
tt9215082,Kyoukatsu houjo,2015,,6.0,6,Yuukai Shoujo,,83.0,Two teenagers find themselves in the middle of a vengeful blackmail scheme in this crime drama.,['Drama'],0.0
tt9215272,Wahana Rumah Hantu,2018,,2.5,10,Anto Lupus,,115.0,        ,"['Adventure', 'Horror']",0.0
tt9217296,Donny's Bar Mitzvah,2021,,6.9,3052,Jonathan Kaufman,,79.0,Donny Drucker's 1998 Bar Mitzvah VHS Tape.,"['Comedy', 'Drama']",0.0
tt9218082,29 Needles,2019,,5.7,71,Scott Philip Goergens,Unrated,95.0,"Francis uses pain to hold back his inner demons, but when this no longer works, his obsessions for pain and sex lead him into new territory.","['Horror', 'Thriller']",0.0
tt9218144,Robin Hood: The Legend Begins,2018,,2.6,10,Jake C. Young,TV-14,90.0,"When Robin Locksley ""Jake C. Young"" returns home after reportedly been presumed dead in a plane crash, he swears revenge on the mob boss who had his family murdered nearly 13 years before.","['Action', 'Drama']",0.0
tt9218782,Hollywood Fringe,2020,,6.0,20,Megan Huber,,90.0,"Two married, down-on-their-luck, actors decide to put on a site-specific play about their unsuccessful life in Hollywood.","['Comedy', 'Drama', 'Musical']",0.0
tt9219740,Heaven on my mind,2018,,7.4,6,Uche Jombo,,92.0,"Ben Peters is a man who sees marriage as a business transaction, a life style he's willing to adjust once he met a beautiful woman called heaven.",['Drama'],0.0
tt9220746,LAW,2018,,4.9,27,Gagan Gopal Mulka,TV-14,90.0,"Melissa, a happily-married woman with an eight-year-old daughter, invites her husband's mother to live with them, only to realize that Grandma is unhinged and wants to kidnap Melissa's daughter to replace her own dead child.",['Thriller'],0.0
tt9221238,Polis Evo 2,2018,,6.9,398,Andre Chiew,,125.0,Inspector Sani and Khai are now involved in a snooping mission on a remote island on the east coast. The atmosphere turned turbid when a group of terrorists headed by Hafsyam Jauhari ...                ,['Action'],0.0
tt9221238,Polis Evo 2,2018,,6.9,398,Joel Soh,,125.0,Inspector Sani and Khai are now involved in a snooping mission on a remote island on the east coast. The atmosphere turned turbid when a group of terrorists headed by Hafsyam Jauhari ...                ,['Action'],0.0
tt9221294,Majadhib,2018,,9.0,10,Chiraz Bouzidi,,80.0,Mohammad Raiuna lives in Redayef and runs a Stambeli group of children under twenty who live in difficult social conditions. They start to work at festivals and other events but when ...                ,['Documentary'],0.0
tt9221304,Khartoum Offside,2019,,6.7,48,Marwa Zein,,75.0,A group of exceptional young ladies in Khartoum are determined to play football professionally. They are prepared to defy the ban imposed by Sudan's Islamic Military government and they ...                ,"['Documentary', 'Sport']",0.0
tt9222182,Opera Mortem,1973,,6.0,9,David Fleas,,54.0,        ,['Horror'],0.0
tt9222252,Hippopoetess,2018,,6.2,7,Francesca Fini,,53.0,"A story of female creativity, strength, and resilience based on the life and work of Amy Lowell - an American poet of the Imagist movement who craved to succeed in a world dominated by men.",['Animation'],0.0
tt9222532,The Zone Post Atomic Journey,2018,,6.9,16,Pierpaolo Mittica,,86.0,"The documentary was filmed in 2017, when the troupe followed a group of young Ukrainians who call themselves ""stalkers"". It tells the story of a five-day trip to the Chernobyl exclusion zone.",['Documentary'],0.0
tt9222826,Sound of Berlin,2018,,6.5,29,Christian Lim,,56.0,A journey through the capital of electronic music.,"['Documentary', 'Music']",0.0
tt9222962,Eakam,2021,,8.0,2321,Varun Vamsi,,125.0,Eakam a philosophical fiction thinly based on the life of Shiva. This type of genre is never been attempted in Telugu. It's has been shot at a record span directed by a debutant B Varun ...                ,"['Adventure', 'Drama', 'Fantasy']",0.0
tt9224420,Schlagzeilen Gegen Hitler,2018,,7.1,7,Ute Bönnen,,,,['Documentary'],0.0
tt9225192,Seongnan hwangso,2018,,6.6,3062,Kim Min-Ho,Not Rated,116.0,"Dong-Chul (Don Lee) and Ji-Soo (Song Ji-Hyo) are a happily married couple. One day, Dong-Chul comes home to find his house in disarray and his wife is missing.","['Action', 'Crime', 'Thriller']",0.0
tt9225774,Still Waters,2018,,7.5,7,Peter Gordon,,79.0,        ,['Documentary'],0.0
tt9229062,Vnutri sebya,2018,,6.5,19,Sergei Talybov,,95.0,        ,"['Mystery', 'Thriller']",0.0
tt9230436,Pearl,2018,,5.5,15,Micah Dennis,TV-G,84.0,An adventurous photographer and a less-than-adventurous novelist search for a mysterious pearl in the Paradise of Fiji.,['Thriller'],0.0
tt9827998,Pearl Part 2,2019,,7.0,10,Micah Dennis,,,,['Thriller'],0.0
tt9230582,"Mäed, mida polnud",2018,,7.1,25,Ivar Jurtsenko,,75.0,"The triumphs and struggles of renowned road bicycle racers Tanel Kangert and Rein Taaramäe, both from Estonia.","['Documentary', 'Sport']",0.0
tt9230856,Manchukurisevelalo,2018,,6.8,36,Bala Bodepudi,,123.0,"Anand ""Ram Karthik"", an aspiring young Radio Jackie. One day, one boy called the radio center and told that I am a love failure and now I am going to do suicide. After listing his concern, ...                ","['Drama', 'Romance']",0.0
tt9230958,Eiga Hugtto! Precure x Futari wa Precure: All Stars Memories,2018,,7.2,15,Hiroshi Miyamoto,TV-PG,73.0,"The Pretty Cures were attacked by a monster called Miden and it turns them into infants. Hana Nono, Nagisa Misumi, and Honoka Yukishiro worked together to stop this new villain and turning the other cures back to normal.","['Action', 'Adventure', 'Animation']",0.0
tt9230966,A volte nel buio (Sometimes in the dark),2021,,7.5,22,Carmine Cristallo Scalzi,,,,"['Drama', 'Fantasy', 'Horror']",0.0
tt9232810,Laidbackers,2019,,6.8,54,Kiyomitsu Sato,,60.0,"A group of fantasy beings are reincarnated into the real world. They lead a quiet content life, until they are called upon to go on a quest.","['Animation', 'Comedy', 'Fantasy']",0.0
tt9232968,The Lost End,2020,,5.6,10,Alexander Salabaschew,,,,"['Adventure', 'Mystery', 'Thriller']",0.0
tt9233172,How Big Is the Galaxy?,2018,,7.2,36,Ksenya Elyan,,72.0,"The Zharkov family-father, mother and two young sons-belong to the Dolgan community, one of the last indigenous peoples pursuing their traditional nomadic life in the extreme north of ...                ","['Animation', 'Documentary']",0.0
tt9233514,Triple Threat,2020,,7.2,27,Stacey Maltin,,99.0,A relationship between three best friends-on the verge of their Broadway debut-is put to the test when diverging dreams meet the realities of adulthood.,"['Comedy', 'Drama']",0.0
tt9235070,Memory Games,2018,,6.7,452,Claus Wehlisch,,85.0,Glimpse into the brain's vast potential for memorization through the eyes of four competitive memory athletes as they share techniques and insights.,['Documentary'],0.0
tt9235266,Vevo Presents: The 1975,2016,,8.4,8,Adam Powell,,,,['Music'],0.0
tt9236264,Paris to Pittsburgh,2018,,6.4,150,Sidney Beaumont,,77.0,"As the weather grows more deadly and destructive, Americans are demanding solutions to climate change — and they aren’t waiting on Washington to act.",['Documentary'],0.0
tt9238392,Love Dot Com: The Social Experiment,2019,,4.3,118,Charneice Fox,,97.0,"What seems like a happy accident in the grocery store leads to a perfect ""opposites attract"" relationship that runs into issues of unfinished business and different priorities.",['Romance'],0.0
tt9239552,Eiga Kono subarashii sekai ni shukufuku o!: Kurenai densetsu,2019,,7.9,3907,Takaomi Kanasaki,PG-13,90.0,"Kazuma's party is suddenly alerted by an outrageous letter delivered by Yunyun. The letter requested that they come to the Crimson Demon Clan's village, that is facing a threat that could mean it's ending.","['Action', 'Adventure', 'Animation']",0.0
tt9239802,Qarakoz,2018,,5.6,49,Roman Sidorenko,,104.0,"The horror story, imbued with the search for the true evil in this world. The most ancient legends of folklore will be recreated from the ancient beliefs about the otherworldly evil of the ...                ",['Horror'],0.0
tt9240104,Siva,1989,,6.8,53,Amirjan,,163.0,"Siva is a 1989 Indian Tamil film, directed by Ameerjaan and produced by K. Balachandar. The film stars Rajinikanth, Raghuvaran, Janagaraj, Radharavi, Shobana in lead roles. The film had musical score by Ilayaraaja.",['Drama'],0.0
tt9241688,Try,2018,,6.1,44,Angel de Haro,Not Rated,93.0,"When the manager of an old-school bowling alley discovers the owner's plans to sell, saving Winky's World means pulling himself out of the gutter, too.",['Drama'],0.0
tt9242730,Diva of Finland,2019,,5.4,182,Maria Veijalainen,,91.0,"Henna, 18, becomes literally blind because of envy for a new girl, Silja. Henna stalks Silja with a pair of binoculars, falls over and temporarily loses all eyesight. When Henna starts seeing again she doesn't tell anyone.","['Comedy', 'Drama']",0.0
tt9242768,Angie: Lost Girls,2020,,5.2,421,Julia Verdin,,108.0,"After escaping from a sex trafficking ring, one teenage girl struggles to reconnect with herself and her family. To rescue her helpless friends, she must confront her own fears and help lead the police to her traffickers - at all costs.","['Action', 'Crime', 'Drama']",0.0
tt9243038,The Care They've Earned,2018,,7.5,30,Justin Springer,,49.0,It is a gripping look into six proud veterans' experiences with the U.S. Department of Veterans Affairs (VA) Veterans Health Administration (VHA) as they seek to manage the mental and ...                ,['Documentary'],0.0
tt9243946,El Camino: A Breaking Bad Movie,2019,,7.3,234513,Vince Gilligan,TV-MA,122.0,"Fugitive Jesse Pinkman runs from his captors, the law, and his past.","['Action', 'Crime', 'Drama']",0.0
tt9244322,Ottakkoru Kaamukan,2018,,6.5,56,Ajinlal,,146.0,When a vengeful lover goes out seeking his revenge. It takes the audience through a fascinating ride of romantic sequences and relationships of families.,"['Romance', 'Thriller']",0.0
tt9244420,To War,2018,,6.4,13,Francisco Marise,,117.0,A month after the assassination of the heir to the Austro-Hungarian throne begins the First World War. But this stake had been prepared decades before.,['Documentary'],0.0
tt9244912,"Jean Vanier, le sacrement de la tendresse",2018,,7.1,8,Frédérique Bedos,Tous publics,89.0,"Alongside Mother Teresa, Father Pierre, and Sister Emmanuelle, Jean Vanier is today a prophet in a world dominated by competition, power and money. He founded L'Arche communities around the...                ",['Documentary'],0.0
tt9244936,Ashleel Udyog Mitra Mandal,2018,,7.8,34,Alok Rajwade,,115.0,"When the epitome of female sexuality, the iconic Savita Bhabhi, comes in 21-year-old Aatish's dreams, he invites her to be the chief guest of the local Dahi Handi festival. Aatish, ...                ",['Drama'],0.0
tt9246844,A Film Called Blacks Cant Swim,2020,,5.2,9,Mysterex,,51.0,"A Film Called Blacks Can't Swim"" is a film documentary about a Black Briton whose fears and anxiety of not being able to swim and drowning is dramatized as he battles with the stereotypes set by society.",['Documentary'],0.0
tt9247852,"Varta1, Lviv, Ukraine",2015,,7.5,10,Yuriy Hrytsyna,,64.0,What is self-organization? How is democracy created? Who decides a punishment? Where are the center and the periphery of the revolution? Where does it start and where does it end? A brief ...                ,['Documentary'],0.0
tt9247928,Veronica's Wish,2018,,7.0,9,Rehema Nanfuka,,,,['Drama'],0.0
tt9248032,Buttons,2018,,5.3,542,Tim Janis,PG,115.0,"Follow the heartwarming journey of two orphan girls whose only wish is to find a home for Christmas. With a little help from their guardian angels (Dick Van Dyke and Dame Angela Lansbury), they discover miracles can happen when you believe.","['Drama', 'Family', 'Fantasy']",0.0
tt9248110,Allagash,2020,,5.2,2201,John Barr,,89.0,A retired veteran hunting in Northern Maine stumbles across a dead woman and a large sum of money.,"['Drama', 'Thriller']",0.0
tt9248118,Matar a un Muerto,2019,,6.7,65,Hugo Giménez,,87.0,"In 1978, Paraguay lives a dictatorship and, clandestinely, two men bury corpses. But one day they find a man who is still breathing. They have to kill him, but they never killed anyone before.",['Thriller'],0.0
tt9248384,Last Ones There,2021,,3.1,63,Evan Brown,,72.0,"Four friends' wilderness camping trip ""to get away from it all"", takes an unexpected turn and becomes a desperate fight to get away, period.","['Drama', 'Mystery']",0.0
tt9248458,Deadly Sexy,2018,,8.6,16,Iris Bolling,Not Rated,83.0,"A Comedy - Meet Amber, Brandy and Cassie. These girls are about to encounter a paranormal force that is going to make them question the need for the opposite sex.","['Drama', 'Romance']",0.0
tt9248472,Blood Alley - Chillicothe Makes a Movie,2018,,7.7,10,Tim Clausen,,72.0,"This brings back the stories of the small town's troubled past. After attending a local Battle of the Bands concert at the Majestic Theater in downtown Chillicothe, a happening awakes the ...                ",['Horror'],0.0
tt9248596,Epic Home Haunts,2018,,7.3,38,Josh Quillin,,89.0,"Each Halloween in Southern California, groups of ""home haunters"", shed blood, sweat, and tears as they create unique, world-class haunted attractions in their own front yards. Step inside ...                ",['Documentary'],0.0
tt9248748,Ammachi Yemba Nenapu,2018,,7.8,104,Champa P. Shetty,,132.0,A tale which powerfully unfolds the multiple layers of a woman's eternal striving for identity in a patriarchal society.,['Drama'],0.0
tt9248762,The Terrorist,2018,,6.2,22,P.C. Shekar,,,,['Thriller'],0.0
tt9248864,Desa dimmari,2018,,6.7,698,Nagesh Nara Dasi,,138.0,Desa dimmari is a story about the forbidden love that can only be known between a brother and sister. A secret kept in a family that is driven by an overwhelming need to maintain image in a...                ,['Romance'],0.0
tt9248940,Dream Girl,2019,,7.0,14381,Raaj Shaandilyaa,,89.0,A high school student's blissful days with his girlfriend are interrupted when his first crush returns in two forms.,"['Comedy', 'Romance']",0.0
tt9248962,Dosti Ke Side Effects,2019,,3.4,48,Hadi ali Abar,,130.0,The story of close childhood friends who separate because of circumstances and happen to cross paths as adults when they happen to study in the same college.,['Drama'],0.0
tt9248968,Thirupathisamy Kudumbam,2019,,4.9,16,Suresh Shanmugam,,148.0,"Thirupathisamy is the quintessential middle-class every man. He makes a living as a cab driver, and leads a happy life with his wife and three children. However, things are about to change forever for them following an unexpected incident.",['Drama'],0.0
tt9248972,Mission Mangal,2019,,6.5,15868,Jagan Shakti,Not Rated,130.0,"Based on true events of the Indian Space Research Organisation (ISRO) successfully launching the Mars Orbiter Mission (Mangalyaan), making it the least expensive mission to Mars.","['Drama', 'History', 'Sci-Fi']",0.0
tt9249158,You 5 ge jie jie de wo jiu zhu ding yao dan shen le a,2018,,4.7,132,Shaun Su,,96.0,A high school student has a hard time finding romance due to his five overprotective older sisters.,['Comedy'],0.0
tt9249296,PK Lele a Salesman,2018,,5.5,12,Manav Sohal,,135.0,"The plot revolves around an eccentric duo, consisting of a comically hilarious but kind salesman PK (Manav Sohal) and Lele (Brijendra Kala) who sell undergarments of Anmol Macho brand for ...                ","['Comedy', 'Romance']",0.0
tt9251402,Mar Infinito,2021,,6.7,30,Carlos Amaral,,78.0,"In a parallel world Pedro tries to hack his way into joining an exodus to another planet. While he dwells in his dreams and frustrations of being left behind he meets Eva, who challenges him and forces him to come to terms with his purpose","['Drama', 'Sci-Fi']",0.0
tt9251950,8 años,2021,,5.3,10,Jd Alcazar,,,,"['Drama', 'Romance']",0.0
tt9252468,Mosul,2019,,7.1,26567,Matthew Michael Carnahan,TV-MA,101.0,A police unit from Mosul fight to liberate the Iraqi city from thousands of ISIS militants.,"['Action', 'Drama', 'War']",0.0
tt9252508,Tall Girl,2019,,5.2,23656,Nzingha Stewart,TV-PG,101.0,"Jodi, the tallest girl in her high school, has always felt uncomfortable in her own skin. But after years of slouching, being made fun of, and avoiding attention at all costs, Jodi finally decides to find the confidence to stand tall.","['Comedy', 'Drama', 'Family']",0.0
tt9252836,Bloqueio,2018,,5.7,9,Victória Alvares,,75.0,"Striking truck drivers block the highways of Brazil during a countrywide protest movement in 2017, which leads to intervention by the military.",['Documentary'],0.0
tt9253188,Kavacham,2018,,5.6,598,Sreenivas Mamilla,Not Rated,141.0,A police officer from Vizag finds himself in a rut when false allegations are levied against him. He has 24 hours now to prove his innocence.,"['Action', 'Crime', 'Thriller']",0.0
tt9253210,The Fifth Chamber Ouija,2008,,6.7,9,Maher Alkhaja,,130.0,"Abu Faris and his family move to a new house, after a short time he leaves his family in a business trip, his oldest daughter finds a room that contains secret books teaching magic and ...                ",['Horror'],0.0
tt9253358,Gállok,2018,,5.4,8,Truls Andersen,,84.0,"A troubled nature photographer risk everything in his fight against a new mine in the Nordic wilderness. He faces strong political and economical forces, local rivals and a Sami collective that hesitate to accept him as one of them.",['Documentary'],0.0
tt9253606,Cane Fire,2020,,7.3,27,Anthony Banua-Simon,,90.0,"Cane Fire examines the past and present of the Hawaiian island of Kauai, interweaving four generations of family history, numerous Hollywood productions, and troves of found footage to ...                ",['Documentary'],0.0
tt9253618,Zebra Girl,2021,,5.2,2039,Stephanie Zari,,79.0,Catherine's seemingly perfect rural life is turned upside down after she discovers her husband is hiding a dark secret that leads her to the unthinkable. Murder.,"['Mystery', 'Thriller']",0.0
tt9253740,Bulldog,2022,,8.4,11,André Szardenings,,95.0,"For as long as 21-year-old Bruno can remember, there has only been him and the unconditional love of his mother Toni, who is 15 years older. Nothing else seems to find room in the chaotic ...                ",['Drama'],0.0
tt9253760,Dongeng Mistis,2018,,6.7,32,Andra Fembriarto,,88.0,Six Stories about the horror of six Indonesian ghosts,['Horror'],0.0
tt9253760,Dongeng Mistis,2018,,6.7,32,Vicky Ray,,88.0,Six Stories about the horror of six Indonesian ghosts,['Horror'],0.0
tt9253760,Dongeng Mistis,2018,,6.7,32,Muhammad Ihsan Fadli,,88.0,Six Stories about the horror of six Indonesian ghosts,['Horror'],0.0
tt9253760,Dongeng Mistis,2018,,6.7,32,Kristian Panca Nugroho,,88.0,Six Stories about the horror of six Indonesian ghosts,['Horror'],0.0
tt9253760,Dongeng Mistis,2018,,6.7,32,Orizon Astonia,,88.0,Six Stories about the horror of six Indonesian ghosts,['Horror'],0.0
tt9255718,Oushitsu Kyoushi Heine,2019,,6.9,71,Katsuya Kikuchi,,60.0,"The four princes of the Kingdom of Granzreich are aiming to become the next king. Under the guidance of the royal tutor Heine Wittgenstein, appearing before them are twin princes from the Kingdom of Romano are extremely sadistic.",['Animation'],0.0
tt9256090,Priorities,2021,,4.4,11,Felton Young,TV-MA,23.0,"While on a midnight stroll, a girl named Ai picks up an egg. A voice coaxes her: ""If you want to change the future, you only need to choose now. Now, believe in yourself and break the egg."" What awaits Ai after the breaking of the egg?",['Drama'],0.0
tt9256418,Tee se itse -elämä: Combat Rockin tarina,2019,,7.4,92,Ville Asikainen,,,,['Documentary'],0.0
tt9256418,Tee se itse -elämä: Combat Rockin tarina,2019,,7.4,92,Janne Tanskanen,,,,['Documentary'],0.0
tt9257620,Algo Azul,2021,,6.0,58,Mariel Garcia Spooner,,90.0,Romantic comedy...coming soon.,['Comedy'],0.0
tt9257906,The Unkind,2021,,4.0,418,Luca Gabriele Rossetti,,105.0,"In 2008, six friends from NY decide to vacation together in Italy, they think they are in for a smooth and easy two weeks full of beers, partying, and fun. Their vacation soon turns ...                ","['Fantasy', 'Horror', 'Mystery']",0.0
tt9260142,"Saint Clair Cemin, Psyche",2020,,6.2,5,Svetlana Cemin,,61.0,"Saint Clair Cemin, Psyche is a documentary film following the celebrated Brazilian artist Saint Clair Cemin over the last five years. Directed by Svetlana Cemin the film represents an ...                ",['Documentary'],0.0
tt9260454,Uri Zohar Khozer,2018,,7.5,23,Yaniv Segalovich,,70.0,"Decades after leaving the entertainment world to become an ultra-Orthodox Rabi, Uri Zohar, one of the founders of Israeli cinema, is once again directing a film. With the help of a group of...                ",['Documentary'],0.0
tt9260926,Apostolul Bologa,2018,,4.4,27,Dominic Dembinski,,110.0,"From a paradise space, seen as a ruined house, around a blooming gallows like a Japanese spring cherry, Apostol Bologa tells us his way from darkness to the light of the resurrection. ...                ",['Drama'],0.0
tt9261042,A Perfect Plan,2020,,4.3,382,Jesse D. Ikeman,10,87.0,Four notorious thieves wake up in a fortified warehouse and are forced by a cunning master thief to plan and commit an extraordinary diamond heist.,"['Action', 'Crime', 'Mystery']",0.0
tt9261218,Uncorked,2020,,6.4,5701,Prentice Penny,TV-MA,104.0,Elijah must balance his dream of becoming a master sommelier with his father's expectations that he carry on the family's Memphis BBQ joint.,['Drama'],0.0
tt9261274,Mertvye lastochki,2018,,6.1,74,Natalia Pershina,,93.0,"Theater soloist Sasha and illuminator Kulik go fishing in a reserved place somewhere in the Russian outback. The forest around is so ancient that there are spirits - for example, Kikimora. ...                ",['Thriller'],0.0
tt9261574,Adventures of Dally & Spanky,2019,,4.9,126,Camille Stochitch,PG,84.0,"A girl inherits a miniature horse that develops an unlikely friendship with her half-sister's Jack Russell Terrier, which takes to riding on the horse's back.","['Drama', 'Family']",0.0
tt9261624,Evanukku Engeyo Matcham Irukku,2018,,2.9,111,A.R. Mukesh,,148.0,Vimal move to London from Tamilnad as a waiter in a five-star restaurant,['Comedy'],0.0
tt9261828,Mariyam Vannu Vilakkoothi,2020,,5.2,244,Jenith Kachappilly,,115.0,"Three friends, all the way from their school days and are still together, working in the same company. The problems start when the trio decided to celebrate their colleague's birthday at the place where he stays as a paying guest.","['Comedy', 'Thriller']",0.0
tt9261888,"Hedy Lamarr, l'invention d'une star",2018,,6.1,10,Claudia Collao,,,,['Documentary'],0.0
