titre,réalisateur,producteur,postal,debut,fin,latitude,longitude,rive
L'AMANT D'UN JOUR,PHILIPPE GARREL,SBS FILMS,75019,2016-07-20,2016-07-20,48.8801800003272,2.394449999970019,droite
C'EST TOUT POUR MOI,L. COLBEAU JUSTIN,LGM CINEMA,75019,2016-03-10,2016-03-10,48.88278999974533,2.376743999817551,droite
IRREDUCTIBLE,JEROME COMMANDEUR,MACADAM FILMS,75012,2020-10-27,2020-10-27,48.84258570428102,2.369136015986842,droite
La Menace,Philippe Le Guay,Les Films Des Tournelles,75018,2020-11-09,2020-11-09,48.886877446882245,2.359460518783525,droite
Femme-Enfant,Amro Hamzawi,ECCE FILMS,75005,2018-09-27,2018-09-27,48.83773913909452,2.35088969475041,gauche
L'EMBARRAS DU CHOIX,ERIC DELAVAINE,SOMBRERO PRODUCTIONS,75017,2016-08-31,2016-09-02,48.88388299958488,2.321506000114101,droite
BLOCKBUSTER,JULY HYGRECK,VIRGINIE FILMS,75011,2016-04-08,2016-04-08,48.86602900005095,2.379127999595992,droite
BEFIKRE,ADITYA CHOPRA,FIRSTEP,75004,2016-04-26,2016-04-26,48.852278999709455,2.351269000165312,droite
Youssef Salem a du succès,Baya Kasmi,DOMINO FILMS / YOUSSEF SALEM A DU SUCCES,75004,2021-08-24,2021-08-24,48.852778143024736,2.3573386175293622,droite
AMOR MIO,Guillaume Gouix,Agat Film,75010,2021-08-04,2021-08-05,48.87029258647017,2.350896906882797,droite
13/11,Cédric Jimenez,RECIFILMS,75010,2021-08-10,2021-08-10,48.87067749820039,2.353260038985996,droite
WALANG KAPARIS,Sigrid Andrea Bernardo,WL PRODUCTIONS,75011,2021-08-24,2021-08-25,48.86542156704243,2.368948557899909,droite
13/11 (additif retakes),Cédric JIMENEZ,RECIFILMS,75019,2021-09-09,2021-09-09,48.87642689992179,2.372121015530159,droite
Le nouveau Jouet,James HUTH,Eskwad,75012,2021-09-28,2021-09-28,48.82956708035705,2.411403298828731,droite
ALICE SCHWARZER,SABINE DERFLINGER,derflinger films,75014,2021-09-07,2021-09-07,48.8399670543267,2.327660417072989,gauche
Du Crépitement Sous Les Néons,Fabrice GARÇON - Kevin OSSONA,Bonne Pioche Cinéma,75019,2021-09-20,2021-09-20,48.900984429871706,2.370296657973299,droite
REVOIR PARIS,ALICE WINOCOUR,DHARAMSALA,75002,2021-09-29,2021-09-30,48.86891204471882,2.340080164253159,droite
MATZ,David Fincher,LM2021,75005,2021-11-04,2021-11-05,48.844713936332894,2.345044563760374,gauche
MATZ,David Fincher,LM2021,75005,2021-11-02,2021-11-02,48.84516843702975,2.34507568384122,gauche
PASSAGES,IRA SACHS,SBS PRODUCTIONS,75013,2021-12-11,2021-12-11,48.82223098438561,2.351305566464467,gauche
REVOIR PARIS,ALICE WINOCOUR,DHARAMSALA,75012,2021-11-15,2021-11-15,48.85241577790503,2.369766337559078,droite
LES VIEUX FOURNEAUX 2,Christophe DUTHURON,RADAR FILMS,75020,2021-11-26,2021-11-26,48.86877633847527,2.4036053951954437,droite
LES VIEUX FOURNEAUX 2,Christophe DUTHURON,RADAR FILMS,75005,2021-11-25,2021-11-25,48.84291931007946,2.351334562010828,gauche
LES VIEUX FOURNEAUX 2,Christophe DUTHURON,RADAR FILMS,75002,2021-11-29,2021-11-29,48.871192095092304,2.336462964317464,droite
LE TRESOR DU PETIT NICOLAS,JULIEN RAPPENEAU,CURIOSA FILM,75012,2020-09-18,2020-09-18,48.83085104372978,2.4136553677200743,droite
LE TRESOR DU PETIT NICOLAS,JULIEN RAPPENEAU,CURIOSA FILM,75012,2020-09-17,2020-09-17,48.83085104372978,2.4136553677200743,droite
Une jeune fille qui va bien,Sandrine Kiberlain,CURIOSA FILMS,75007,2020-08-20,2020-08-21,48.85681058346864,2.330351283843282,gauche
Trois Fois Rien,Nadege Loiseau,SRAB FILMS,75019,2019-11-20,2019-11-20,48.88379579743743,2.377859832335019,droite
French Exit,Azazel Jacobs,Same Player,75004,2019-12-03,2019-12-03,48.85633347058436,2.364905068353257,droite
BANLIEUSARDS,Leila Sy et Kery James,Les films Velvet,75010,2018-11-06,2018-11-06,48.88003052744061,2.354793354943091,droite
BEFIKRE,ADITYA CHOPRA,FIRSTEP,75005,2016-05-31,2016-05-31,48.84505800026143,2.345068999454305,gauche
IRIS/EX CHAOS,JALIL LESPERT,WY PRODUCTIONS,75005,2016-02-26,2016-02-26,48.84825600025214,2.3511560002151333,gauche
MARVIN,ANNE FONTAINE,CINE @,75010,2016-08-30,2016-08-30,48.86893799991871,2.356718000452565,droite
LES EX,MAURICE BARTHELEMY,RADAR FILMS,75011,2016-10-04,2016-10-04,48.866985999776695,2.375578999545946,droite
IL A DEJA TES YEUX,LUCIEN JEAN BAPTISTE,NOLITA CINEMA,75016,2016-02-08,2016-02-08,48.86397599961348,2.2729649998178942,droite
DEMAIN ET TOUS LES AUTRES JOURS (2),NOVEMIE LVOVSKY,F COMME FILM,75010,2016-03-16,2016-03-16,48.87992999990715,2.3540409996514,droite
SI J'ETAIS UN HOMME,AUDREY DANA,CURIOSA FILMS,75020,2016-03-08,2016-03-09,48.85544899984328,2.400886000271725,droite
L'EMBARRAS DU CHOIX,ERIC DELAVAINE,SOMBRERO PRODUCTIONS,75016,2016-08-03,2016-08-03,48.85498699976036,2.272729999350401,droite
LES AMOURS D ANAIS,CHARLINE BOURGEOIS TACQUET,LES FILMS PELLEAS,75011,2020-09-16,2020-09-17,48.865000251281344,2.370711114406827,droite
Entre les Vagues,Anais Volpé,Unité,75018,2020-09-15,2020-09-16,48.88476403449706,2.347099198623566,droite
LES CHOSES HUMAINES,YVAN ATTAL,CURIOSA FILMS,75116,2020-09-29,2020-10-03,48.86997017874421,2.283600339146445,couronne
Entre les Vagues,Anais Volpé,Unité,75010,2020-10-02,2020-10-03,48.8696457949704,2.355776866031072,droite
UN VOYAGE EN HIVER,Claus DREXLER,MANEKI FILMS,75001,2019-03-15,2019-03-16,48.86372236998205,2.345461795167833,droite
UN VOYAGE EN HIVER,Claus DREXLER,MANEKI FILMS,75012,2019-03-19,2019-03-19,48.84659042092751,2.413932389451686,droite
Le Lion,Ludovic COLBEAU JUSTIN,MONKEY PACK FILMS,75012,2019-04-03,2019-04-06,48.8374930589824,2.37684954391987,droite
KO,FABRICE GOBERT,247 FILMS,75016,2016-10-05,2016-10-05,48.8739239999736,2.290800999965702,droite
LE BRIO,YVAN ATTAL,CHAPTER 2,75003,2016-12-14,2016-12-14,48.86595200007584,2.356460999994205,droite
KOTO,YUKI SAITO,HAUT LES MAINS,75009,2016-03-05,2016-03-05,48.88148300037272,2.343410999625117,droite
BEFIKRE,ADITYA CHOPRA,FIRSTEP,75018,2016-05-27,2016-05-27,48.88919699992528,2.335835000182163,droite
MARVIN,ANNE FONTAINE,CINE @,75010,2016-08-30,2016-08-30,48.86895400023813,2.358910000642843,droite
8 Rue de l'Humanité,Dany BOON,PATHÉ PROD EXÉ,75004,2020-11-09,2020-11-11,48.85619428585332,2.350740821523064,droite
HORS NORMES,Eric Toledano et Olivier Nakache,ADNP QUAD FILMS,75016,2018-09-26,2018-09-26,48.8531530592884,2.279908299713365,droite
Toute Ressemblance,Michel Denisot,LES FILMS DU 24,75116,2018-09-20,2018-09-21,48.86428548850925,2.269852489074445,couronne
HARWOOD,NON COMMUNIQUE,PENINSULA FILM,75005,2016-08-19,2016-08-19,48.85326599977345,2.34575899982888,gauche
LES FANTOMES D'ISMAEL,ARNAUD DESPLESCHIN,WHY NOT PRODUCTIONS,75006,2016-10-07,2016-10-07,48.84956799966332,2.326334000268181,gauche
BEFIKRE,ADITYA CHOPRA,FIRSTEP,75004,2016-06-02,2016-06-02,48.85533500042825,2.355315000648897,droite
NUMERO UNE,TONIE MARSHALL,TABO TABO FILMS,75007,2016-10-27,2016-10-28,48.86055100009974,2.323047000602522,gauche
DEVLET AILE VE BEN,ÖZGÜR YILDIZ,ACORT,75019,2016-01-15,2016-01-15,48.886047999858846,2.367332000371757,droite
JEUNE FEMME,LEONOR SERRAILLE,BLUE MONDAY PRODUCTIONS,75017,2016-02-19,2016-02-19,48.88374699958519,2.326872999524795,droite
LOUE MOI,VIRGINE SCSWARTZ,MY FAMILY,75003,2016-11-03,2016-11-03,48.86098300044693,2.360985000026246,droite
CHERCHEZ LA FEMME,SOU ABADI,THE FILM,75007,2016-05-31,2016-05-31,48.85739499974599,2.308506000552874,gauche
JEUNE FEMME,LEONOR SERRAILLE,BLUE MONDAY PRODUCTIONS,75017,2016-02-11,2016-02-11,48.88401700039758,2.295945999316438,droite
L'AMANT D'UN JOUR,PHILIPPE GARREL,SBS FILMS,75019,2016-07-29,2016-07-29,48.8768469999036,2.3851659997828403,droite
La Menace,Philippe Le Guay,Les Films Des Tournelles,75019,2020-11-17,2020-11-17,48.87908764226229,2.371535854112909,droite
La Menace,Philippe Le Guay,Les Films Des Tournelles,75019,2020-11-17,2020-11-17,48.87860385982165,2.37414422604612,droite
IRREDUCTIBLE,JEROME COMMANDEUR,MACADAM FILMS,75007,2020-11-23,2020-11-23,48.857701678783314,2.322250354636948,gauche
LES PASSAGERS DE LA NUIT,Mikhaël HERS,NORD OUEST FILMS / LES PASSAGERS DE LA NUIT,75015,2021-02-02,2021-02-02,48.84883798402888,2.283423246525888,gauche
Une Femme de Notre Temps,Jean Paul Civeyrac,MOBY DICK FILMS,75015,2021-02-10,2021-02-10,48.83269332250987,2.3004405630348157,gauche
LA DOULEUR,EMMANUEL FINKIEL,LES FILMS DU POISSON,75006,2016-08-30,2016-08-30,48.850324999664245,2.3339649998355982,gauche
JE VAIS MIEUX,JEAN PIERRE AMERIS,EUROPA CORP,75016,2016-12-09,2016-12-09,48.8581269996943,2.28617200015597,droite
MARIAGE BLANC,TAREK BOUDALI,AXEL FILMS,75004,2016-09-16,2016-09-16,48.85262599965992,2.364068999427273,droite
LES EX,MAURICE BARTHELEMY,RADAR FILMS,75007,2016-09-28,2016-09-28,48.850460000127455,2.311557999713583,gauche
BITTER FLOWERS,OLIVIER MEYS,MILLE ET UNE FILMS,75013,2016-10-04,2016-10-04,48.82627599980526,2.3602669995774,gauche
GAUGUIN,EDOUARD DELUC,MOVE MOVIE,75002,2016-12-08,2016-12-08,48.86597800044082,2.345596999829272,droite
LES FEMMES DU SQUARE,JULIEN RAMBALDI,SAS LES FILMS DU KIOSQUE,75016,2020-11-24,2020-11-24,48.83863608528847,2.255699494508148,droite
Vous n'aurez pas ma haine,Kilian Riedhof,HAUT ET COURT,75011,2020-12-11,2020-12-11,48.86275724327149,2.372449485309683,droite
les liaisons dangereuses,Rachel SUISSA,AUTOPILOT,75116,2021-03-05,2021-03-05,48.86341511691408,2.28693166608925,couronne
COMME UNE ACTRICE,SEBASTIEN BAILLY,LA MER A BOIRE,75002,2021-02-25,2021-02-26,48.86838224821256,2.335317589013228,droite
NOS ANNEES FOLLES,ANDRE TECHINE,ARPROD,75012,2016-08-29,2016-08-29,48.84682500018758,2.37086900042585,droite
DEMAIN ET TOUS LES AUTRES JOURS (2),NOVEMIE LVOVSKY,F COMME FILM,75005,2016-04-04,2016-04-07,48.84024599984668,2.360048000624603,gauche
FLEUVE NOIR,ERICK ZONCA,CURIOSA FILMS,75018,2016-05-02,2016-05-02,48.88302400039953,2.335916999802286,droite
SI J'ETAIS UN HOMME,AUDREY DANA,CURIOSA FILMS,75009,2016-02-24,2016-02-24,48.88174499993504,2.347275000587718,droite
NUMERO UNE,TONIE MARSHALL,TABO TABO FILMS,75016,2016-10-26,2016-10-26,48.84237799994582,2.261097000230029,droite
FLEUVE NOIR,ERICK ZONCA,CURIOSA FILMS,75018,2016-05-04,2016-05-04,48.88366699973109,2.333760999591638,droite
FEU !!,Claire Denis,CURIOSA FILMS,75010,2020-12-08,2020-12-08,48.87194898062813,2.360737984197844,droite
LES FANTOMES D'ISMAEL,ARNAUD DESPLESCHIN,WHY NOT PRODUCTIONS,75010,2016-09-12,2016-09-12,48.8724769999579,2.359217000032829,droite
LES FANTOMES D'ISMAEL,ARNAUD DESPLESCHIN,WHY NOT PRODUCTIONS,75001,2016-10-19,2016-10-19,48.86402400036109,2.33419899987068,droite
EMBRASSE MOI,CYPRIEN VIAL,NOLITA CINEMA,75009,2016-06-20,2016-06-23,48.87989200032455,2.34563599953976,droite
SI J'ETAIS UN HOMME,AUDREY DANA,CURIOSA FILMS,75020,2016-02-17,2016-02-17,48.85560299973768,2.401617000076577,droite
BITTER FLOWERS,OLIVIER MEYS,MILLE ET UNE FILMS,75013,2016-10-04,2016-10-04,48.8234480001503,2.365813999727743,gauche
I LOVE AMERICA,LISA AZUELOS,ILA PRODUCTIONS,75015,2021-08-02,2021-08-02,48.84883798402888,2.283423246525888,gauche
Youssef Salem a du succès,Baya Kasmi,DOMINO FILMS / YOUSSEF SALEM A DU SUCCES,75002,2021-08-05,2021-08-06,48.86895833331289,2.334379310723611,droite
DIVERTIMENTO,MARIE CASTILLE MENTION SCHAAR,EASY TIGER,75008,2021-08-11,2021-08-11,48.87822183673631,2.322370457896948,droite
Notre Dame Brûle,Jean-Jacques Annaud,PATHE PRODEXE,75008,2021-08-19,2021-08-19,48.87072558757703,2.303502898229335,droite
13/11 (additif retakes),Cédric JIMENEZ,RECIFILMS,75010,2021-09-08,2021-09-09,48.883168868622114,2.3689877597274203,droite
LE COLIBRI,FRANCESCA ARCHIBUGI,LES FILMS DES TOURNELLES,75006,2021-09-08,2021-09-08,48.85292120857134,2.334686670395275,gauche
Du Crépitement Sous Les Néons,Fabrice GARÇON - Kevin OSSONA,Bonne Pioche Cinéma,75019,2021-09-20,2021-09-20,48.89903655239821,2.378703194430384,droite
LE PARFUM VERT,Nicolas Pariser,BIZIBI,75001,2021-11-03,2021-11-04,48.86386278535927,2.332582933993638,droite
LE PARFUM VERT,Nicolas Pariser,BIZIBI,75001,2021-11-08,2021-11-08,48.85930590225964,2.336652726353452,droite
REVOIR PARIS,ALICE WINOCOUR,DHARAMSALA,75007,2021-11-16,2021-11-16,48.85864065310344,2.294326209747447,gauche
PASSAGES,IRA SACHS,SBS PRODUCTIONS,75013,2021-12-18,2021-12-18,48.82743659340122,2.352031819157601,gauche
JUST DIVORCED,MAXIME GOVARE,LES IMPRODUCTIBLES,75018,2016-11-08,2016-11-08,48.893203999579015,2.361615999363327,droite
CARBONE,OLIVIER MARCHAL,LES FILMS MANUEL MUNZ,75016,2016-12-02,2016-12-02,48.86461400027409,2.294570000235055,droite
LA SAGE FEMME,MARTIN PROVOST,CURIOSA FILMS,75005,2016-04-13,2016-04-13,48.84909300044755,2.345534000328199,gauche
BEFIKRE,ADITYA CHOPRA,FIRSTEP,75018,2016-02-25,2016-02-25,48.88482600043802,2.337082999763679,droite
DEMAIN ET TOUS LES AUTRES JOURS (2),NOVEMIE LVOVSKY,F COMME FILM,75010,2016-04-14,2016-04-14,48.878291999601856,2.358370999959,droite
Notre dame,Valérie Donzelli,RECTANGLE PRODUCTIONS,75015,2018-11-06,2018-11-06,48.84353302289899,2.315212506088781,gauche
TOUT SIMPLEMENT NOIR,JEAN PASCAL ZADI ET JOHN WAXXX,GAUMONT,75002,2019-06-12,2019-06-12,48.87063877986816,2.334345131004881,droite
Madame Claude,Sylvie VERHEYDE,Les Compagnons du Cinéma,75116,2019-06-17,2019-06-17,48.86189199157592,2.284988779195575,couronne
L'INSPIRATRICE,GREGORY MAGNE,LES FILMS VELVET,75002,2018-11-12,2018-11-12,48.86935106472445,2.340335790625711,droite
LE MEILLEUR RESTE À VENIR,Matthieu DELAPORTE et Alexandre DE LA PATELLIÈRE,CHAPTER 2,75009,2018-12-03,2018-12-03,48.87978439577261,2.345787998072073,droite
La pièce rapportée,Antonin Peretjatko,L'ATELIER DE PRODUCTION / LA PIECE RAPPORTEE,75007,2019-10-31,2019-10-31,48.85636293495619,2.300874604527863,gauche
HORS NORMES,Eric Toledano et Olivier Nakache,ADNP QUAD FILMS,75019,2018-11-19,2018-11-19,48.89110457145292,2.374166055169427,droite
Notre dame,Valérie Donzelli,RECTANGLE PRODUCTIONS,75004,2018-11-27,2018-11-27,48.85601585139161,2.352910272217192,droite
Seize Printemps,Suzanne Lindon,Avenue B Productions,75018,2019-09-20,2019-09-20,48.88356186886989,2.342120260645018,droite
SELENE 66 QUESTIONS,JACQUELINE LENTZOU,LUXBOX,75010,2019-09-11,2019-09-11,48.87311010813785,2.361639926379115,droite
FORTE,Katia LEWKOWICZ,QUAD FILMS,75020,2018-11-30,2018-11-30,48.87188404411276,2.384907687578372,droite
FORTE,Katia LEWKOWICZ,QUAD FILMS,75020,2018-12-20,2018-12-20,48.87670918617277,2.406224687035411,droite
Miss,Ruben Alves,ZAZI FILMS,75019,2019-02-20,2019-02-21,48.89072810914764,2.382123838268563,droite
FORTE,Katia LEWKOWICZ,QUAD FILMS,75018,2018-12-10,2018-12-12,48.89586915313273,2.343201935825067,droite
FORTE,Katia LEWKOWICZ,QUAD FILMS,75018,2018-12-13,2018-12-20,48.89123498950522,2.344276235214876,droite
La nuit venue,Frederic Farrucci,Koro film,75019,2018-12-11,2018-12-11,48.899589118985816,2.387661261196787,droite
LES DEUX ALFRED,Bruno Podalydès,WHY NOT PRODUCTIONS,75013,2019-10-31,2019-11-02,48.83887780810411,2.36980223365086,gauche
les amis des amis,Pascal Bonitzer,SBS Productions,75020,2018-10-24,2018-10-25,48.87255227768146,2.379997155250495,droite
DEUX MOI,CEDRIC KLAPISCH,CE QUI ME MEUT,75018,2018-10-17,2018-10-17,48.89135516359266,2.361594286887129,droite
UN VOYAGE EN HIVER,Claus DREXLER,MANEKI FILMS,75001,2019-03-09,2019-03-09,48.862772177223256,2.349707037759673,droite
En attendant qui ? Mai,Marc RECUENCO,SerialBstudio,75017,2019-06-11,2019-06-11,48.88240908708574,2.31526886898263,droite
En attendant qui ? Mai,Marc RECUENCO,SerialBstudio,75017,2019-06-10,2019-06-10,48.88237732374543,2.3189190458877302,droite
TOUT SIMPLEMENT NOIR,JEAN PASCAL ZADI ET JOHN WAXXX,GAUMONT,75004,2019-05-23,2019-05-23,48.85499280340972,2.3472261265600203,droite
D'après une histoire vraie,,WY Productions,75008,2017-03-14,2017-03-14,48.88051651542833,2.311239089679554,droite
Un cadeau du ciel,,Légendaire,75010,2017-03-29,2017-03-30,48.870352693351,2.359653282501079,droite
Le Doudou,Philippe MECHELEN / Julien HERVE,eskwad,75116,2017-02-28,2017-02-28,48.86249482497061,2.281600341666827,couronne
DES LUNETTES NOIRES,Claire Denis,Curiosa Films,75017,2017-02-21,2017-02-21,48.88946132958076,2.3186814949887022,droite
BELLEVILLE'S COP,Rachid Bouchareb,TESSALIT PRODUCTIONS,75019,2017-03-28,2017-03-28,48.88736137740759,2.388299135371663,droite
LA FETE DES MERES,MARIE-CASTILLE MENTION-SCHAAR,WILLOW FILMS,75019,2017-09-22,2017-09-22,48.890129970585264,2.398267924606648,droite
LA FETE DES MERES,MARIE-CASTILLE MENTION-SCHAAR,WILLOW FILMS,75017,2017-09-26,2017-09-26,48.88893687507049,2.292967301106149,droite
Ru Ying Sui Xin,Huo Jianqi,Hippocampe Productions,75116,2017-09-29,2017-09-29,48.86341511691408,2.28693166608925,couronne
Jewell Stone,Sandrine Dumas,PIO and CO,75020,2017-08-29,2017-08-29,48.870509574613685,2.39558928965346,droite
Bêtes Blondes,Maxime Matray et Alexia Walther,ECCE FILMS,75020,2017-10-20,2017-10-20,48.85887495344365,2.405991428658216,droite
TAMARA demande n°2,ALEXANDRE CASTAGNETTI,ELEPHANT STORY,75019,2017-10-13,2017-10-13,48.88737528829247,2.378460065343441,droite
Premières Vacances,Patrick Cassir,The Film,75004,2017-10-18,2017-10-19,48.85772020856122,2.353863457890103,droite
Tout ce qu'il me reste de la revolution,Judith Davis,Apsara Films,75010,2017-09-19,2017-09-19,48.8764995190858,2.355883696656089,droite
AMANDA,,Nord-Ouest films,75012,2017-08-29,2017-08-30,48.84351539042216,2.387786078241897,droite
BAD POEMS,Gabor Reisz,LES FILMS DU BALIBARI,75008,2017-08-25,2017-08-25,48.87939807442204,2.309258335692375,droite
VOLTAIRE,Stephen Woolfenden,PENINSULA FILM,75001,2017-10-09,2017-10-09,48.85666330459153,2.344999207738531,droite
VOLTAIRE,Stephen Woolfenden,PENINSULA FILM,75004,2017-10-16,2017-10-16,48.85845511633035,2.356969732990853,droite
SUN,Jonathan Desoindre,Rouge International,75001,2017-11-09,2017-11-09,48.86037539323807,2.347863318546978,droite
SUN,Jonathan Desoindre,Rouge International,75018,2017-11-06,2017-11-06,48.88426156723284,2.3540306315937443,droite
Le Suicide d'Emma Peeters,Nicole Palo,TAKE FIVE sprl,75018,2017-11-14,2017-11-14,48.88798857105687,2.339602946254998,droite
AU BOUT DES DOIGTS,LUDOVIC BERNARD,RECIFILMS,75010,2017-10-18,2017-10-19,48.871579711023045,2.362082934240069,droite
VOLTAIRE,Stephen Woolfenden,PENINSULA FILM,75005,2017-10-25,2017-10-25,48.84433190370513,2.345211815374933,gauche
VOLTAIRE,Stephen Woolfenden,PENINSULA FILM,75006,2017-10-12,2017-10-12,48.849702922841765,2.337279596454653,gauche
2 Fils (Nouvelle Demande Décor Librairie / Journées interverties),Félix MOATI,NORD OUEST FILMS,75011,2017-10-19,2017-10-19,48.86969799880259,2.370062415669747,droite
LOVE ADDICT,Frank BELLOCQ,MY FAMILY,75003,2017-05-29,2017-05-30,48.86392061962004,2.35200432694025,droite
LOVE ADDICT,Frank BELLOCQ,MY FAMILY,75011,2017-05-30,2017-05-30,48.85388839006695,2.3849975582370693,droite
GARDE ALTERNEE,ALEXANDRA LECLERE,PAN EUROPEENNE,75004,2017-05-26,2017-05-27,48.85411245612536,2.354679386870978,droite
SUN,Jonathan Desoindre,Rouge International,75010,2017-10-27,2017-10-27,48.87547199300791,2.356537581661001,droite
Les Joueurs,,The Film,75009,2017-12-18,2017-12-18,48.88310602705231,2.327798536252562,droite
Synonymes,Nadav Lapid,SBS FILMS,75018,2017-11-14,2017-11-14,48.89149138246924,2.327101750926547,droite
Synonymes,Nadav Lapid,SBS FILMS,75018,2017-11-15,2017-11-15,48.8905391396906,2.328516190142721,droite
It Must Be Heaven,Elia Suleiman,Rectangle Productions,75002,2018-08-08,2018-08-09,48.86604713847161,2.344695445969077,droite
QUAND ON CRIE AU LOUP,Marilou Berry,Wonder Films,75016,2018-08-20,2018-08-20,48.859250077950215,2.266757431353521,droite
J'ACCUSE,Roman Polanski,LEGENDAIRE,75015,2019-02-25,2019-02-25,48.84698000789974,2.309966072981552,gauche
IBRAHIM,SAMIR GUESMI,WHY NOT PRODUCTIONS,75019,2019-03-06,2019-03-07,48.88085697351708,2.377681556520774,droite
DALIDA,LISA AZUELOS,BETHSABEE MUCHO,75009,2016-03-29,2016-03-30,48.87838799962874,2.330062000543677,droite
LE REDOUTABLE,MICHEL HAZANAVICIUS,LES COMPAGNONS DU CINEMA,75008,2016-08-01,2016-08-02,48.881262000246096,2.317319000377133,droite
JUST DIVORCED,MAXIME GOVARE,LES IMPRODUCTIBLES,75011,2016-09-23,2016-09-23,48.85308099965847,2.382692000547564,droite
BEFIKRE,ADITYA CHOPRA,FIRSTEP,75007,2016-04-27,2016-04-27,48.859803999628014,2.309217000652602,gauche
DEMAIN ET TOUS LES AUTRES JOURS (2),NOVEMIE LVOVSKY,F COMME FILM,75010,2016-04-14,2016-04-14,48.88301300037453,2.351072999698936,droite
STELLA EST AMOUREUSE,Sylvie Verheyde,ATELIER DE PRODUCTION,75013,2020-12-22,2020-12-22,48.82325049398334,2.365593679805805,gauche
TENOR,Claude Jr Zidi,Firstep Production,75008,2021-04-02,2021-04-03,48.87340952705112,2.31232755811487,droite
TENOR,Claude Jr Zidi,Firstep Production,75008,2021-03-31,2021-04-01,48.87340952705112,2.31232755811487,droite
SEULS,DAVID MOREAU,ECHO FILMS,75016,2016-03-29,2016-03-29,48.84293300014538,2.254970000403726,droite
UNE VIE VIOLENTE,THIERRY DE PERRETI,LES FILMS VELVET,75001,2016-06-16,2016-06-16,48.85682199991361,2.34230300001323,droite
DEMAIN ET TOUS LES AUTRES JOURS (2),NOVEMIE LVOVSKY,F COMME FILM,75005,2016-04-15,2016-04-15,48.84024599984668,2.360048000624603,gauche
LE PETIT SPIROU,NICOLAS BARY,LES FILMS DU CAP,75015,2016-08-11,2016-08-11,48.836429999836646,2.297706000423729,gauche
UNE SAISON EN FRANCE,MAHAMAT-SALEH HAROUN,PILI FILMS,75020,2016-11-15,2016-11-15,48.87426100016784,2.394995999719527,droite
AMANT DOUBLE,FRANCOIS OZON,MANDARIN FILMS,75002,2016-10-27,2016-10-27,48.87089100023902,2.345743999978374,droite
Une fleur à la bouche,Eric Baudelaire,Les films du Worso,75006,2020-12-11,2020-12-12,48.85718589529953,2.334991500628761,gauche
